label,type,dataset,hash,number_nodes,number_edges,number_weakly_connected_components,file_size
0,FCG,DikeDataset,f073c031c787956ad68f2b5c8f512212071e3fff4610910cff8d2a2b81d3b50d,217,404,9,1919910
0,FCG,DikeDataset,6b8d1a1f785c103e2d75702c22491d1b3942878bcba7965c9f6b2ec46440726d,220,563,10,2517138
0,FCG,DikeDataset,60b19233a71bb337521d787cbb5af4253c76de3c9f8dda52dc435feed3a27c62,224,360,12,1954170
0,FCG,DikeDataset,4b86fc33172d0d3081164379dbbca8333f5f3eb6c75c7c82281332fdabb5ef8d,224,469,13,2472221
0,FCG,DikeDataset,e1913ca829634bac9b78031eb20c79fb7b1d5c9ebacd27d89f575576178bce8b,226,304,11,1894244
0,FCG,DikeDataset,c5b5a6b85efec5d87ae6981fb560775d97a4e0ded0cbeb4dffb41312975caa72,226,285,24,1542358
0,FCG,DikeDataset,d95753ec8aa7da87cd519e3c77d16da579815cc53c564a77192f65c4a01c043d,229,438,13,2423224
0,FCG,DikeDataset,3a44fa455ada6aede5098355efc22825ac336a3faa18d7695054fcf3a7bbffc0,231,177,109,1594648
0,FCG,DikeDataset,55fa4e98f25ec101acbb40a2d2732041c1abb6b6e5b3d6d9ba7aceaceacb1d25,234,434,15,3075757
0,FCG,DikeDataset,47b3c091ff42a93e913d777f5db830f9ccc2d150ce610d4d7e74c8c0f7510167,235,279,15,1616508
0,FCG,DikeDataset,c8815316c65e6449e742a792a415a5e59dd42d62a3ede7a980a20a9c72db89a2,236,439,11,2445296
0,FCG,DikeDataset,ed951cfa6045da2ade1900e01b00ece04428f9b621dd50780f4b76ca5fb235d0,239,332,19,1919291
0,FCG,DikeDataset,29f465a5a8a791d2aba88de33e84e74b7fd8c47c753747ca7b45b24d7121a9e6,239,666,10,3129475
0,FCG,DikeDataset,68d7f06712dc622880acf9c37f9d08e3c72d48c0016ca1f69f1f386df5f234cf,245,387,20,1856185
0,FCG,DikeDataset,c2563bb38ff3a2f9109febfc012afa329401a15aea4a1ac72659a11be9150b4a,246,634,9,2760313
0,FCG,DikeDataset,b5d8a878947d4572f77e237450a07671856b8097f859a67b7157d79dbc3073fe,246,288,31,1740779
0,FCG,DikeDataset,d591c1fa5490022d011d0babc427cfc0576c56c153d48b3c8d55e25296a16660,246,390,25,2011776
0,FCG,DikeDataset,96e1776c94c1177014f4c46d151e179607a130b217dac3a03a38e5d257f5ccca,247,540,13,2630324
0,FCG,DikeDataset,ddf9918a205bd5c45f3bd6ef62ccbcbe0bba77e2df3b301613aa910ff34b331e,248,457,11,2641001
0,FCG,DikeDataset,8a003a2f25c4d464c9123cae4467afd4b50cc05287b370c53494c472bfbc8b48,253,612,19,2785128
0,FCG,DikeDataset,fb79aa9861b147460e71653b2c01129cc0911efc6c1f97c6377d96f47d651da2,255,352,15,1851522
0,FCG,DikeDataset,df3e83d365715e889970135cef3168ad205dd8f6d4522cbdd053cb254e0bf8e7,263,636,11,2853721
0,FCG,DikeDataset,e47adb18253dbdf07276faef715d56fc3840b20ea2c2e6ec5690811afb7daed1,264,317,32,1875642
0,FCG,DikeDataset,8000b908e67e565d8dfe7a968e0faebc0fac232e9c964173d8ff770f89da95d1,266,428,16,2030123
0,FCG,DikeDataset,9e4570851f44cadcd300201d37c67c82bf8d62c435cfbfc073c01c8aa06f8b44,276,403,16,1883018
0,FCG,DikeDataset,ecf9e6567852f1a45dd6068ed197aa22cfac0121fdc0c3a2e9367dd6cc85fcae,277,395,32,1982470
0,FCG,DikeDataset,8ca3475c4ea7f68cf9404ae41b3bcff001cc48e0ef4b0cb73ca9e1b7972e5a83,277,437,21,1907878
0,FCG,DikeDataset,6e301f788993268ad839c6e8b251d6b0ee14bddbc9a655bb7e4474524a6d8994,279,370,25,1919424
0,FCG,DikeDataset,9e8cece950c181dd27eb143dc8d06361508b0087685108f4fb6f0959824c51df,280,408,19,1903018
0,FCG,DikeDataset,fd901ccca28dd32c68370eaf942af33607fdbb173e8150aa46111139a1199d72,284,586,32,2549350
0,FCG,DikeDataset,3b812075fee45f45ae2d9801c25eb4cadef412b703a1df9c29060bad61fbb039,291,416,19,1905817
0,FCG,DikeDataset,e24e9b04c7f2f50da89c36779bc0f9a17e55755845c0c4fc33d25d2cbb912a0d,292,368,34,1779821
0,FCG,DikeDataset,81b6faa1158f04f1c6ea4eb5f7cd446f51076a30f9ab03d31872453689a200ee,293,429,35,2145959
0,FCG,DikeDataset,d0188bda26aee8652466ba0cc53457fc736d00e2eefd33901a0b0ae978c8b362,293,423,26,2081365
0,FCG,DikeDataset,6cbeb1e7555db4f22329195f26b455c475b79ece4b4b9566b94f91a94cb5a0d1,294,535,13,2732993
0,FCG,DikeDataset,fa7e95675dacc5c3bd90e758cac31e72234cefa245f0b5ecaca3a2021f68c00c,295,498,29,2387244
0,FCG,DikeDataset,76098cc2969c4a090fba5c863bb3bb52b5ce88bee46da9d46aab0252affa0744,298,312,10,1354099
0,FCG,DikeDataset,ab9c143dc118ee29f52cf9ae5f2277751ca29b5e7d9da96b33584ef56b450ce7,303,274,82,1577002
0,FCG,DikeDataset,7fd2d6334786adf1849a096e5709201f708cf981273fa2179b293871be4f3408,307,404,33,2023127
0,FCG,DikeDataset,827c8b3a6a54056b200d288c60b29c59e4f67dd9144e96ac79ebc79ece4f4997,309,324,10,1351496
0,FCG,DikeDataset,65fcae1fb6d6ba322a5b81629813609d07ff20c4f46ba805bc2817f565c5bab5,310,538,20,2801645
0,FCG,DikeDataset,5ddb5815973d58798ba373011bf5a5903bfd9b270c4b648032aa7d19153a8f56,311,324,11,1347059
0,FCG,DikeDataset,d505b31200204d0854d67244dfddab81552937571e321d3f5520c5be8fcbc283,316,500,16,2639893
0,FCG,DikeDataset,65293714661fb07c84040ccf481e8472ed6665e881e33dab299b6392cabc9dd2,321,546,22,2740655
0,FCG,DikeDataset,3ce6f5e9aee5a3f921d1a21144ae5b7b557dbfc7999f282adcc2fc522fc787bb,322,342,12,1454794
0,FCG,DikeDataset,fbfdedb850f535b635f17053f33bad5e5f72785a576ba5a8b1c6adff4488b430,323,553,31,2732359
0,FCG,DikeDataset,4197fc76b3e00145191b260c9ae8e98531d966202669ad39d34137ce303d3566,324,343,10,1400394
0,FCG,DikeDataset,a424039a96d86ff186981223fe2e78392135fd2ba7a574d73840c4d56a381e39,324,342,10,1436911
0,FCG,DikeDataset,30fa3790d2049953b8063d77689133c712e58df4cc4f9cbbbddaa96bf79941ee,327,349,10,1445173
0,FCG,DikeDataset,98bb99c8e2c267a06acd3f55a03a7bbd1770cb1c32a8cd31b44c6d66970cb219,330,348,10,1424717
0,FCG,DikeDataset,44def887eaf39b6e4a76daa8c59ecb34baa30035825cf5737690d8fc8379ec94,330,348,10,1413115
0,FCG,DikeDataset,97b3a8f65ae3a3b6d8702923f3be4167626d0fdd249895adcaccc68ad370b735,330,348,10,1433507
0,FCG,DikeDataset,d96cd6f8855cf9e59d796e178637a72eea63bf5d30aaab4e070490240278f3af,331,602,12,3053441
0,FCG,DikeDataset,78dc236cc76e06c9aa253cb95dc297eedb63e4dd1b98335b6cdaa64ce4b1056c,333,352,10,1429200
0,FCG,DikeDataset,10cfee2da8c02724184a60a0bf386df8ac988ca498dd39a64cdca65a58dd320a,336,365,10,1441721
0,FCG,DikeDataset,1d2b8e3bbfcd7546b402c2f379e40d850fd4eceaf20c45fdbfcba0b859e0a7fb,340,826,11,3810813
0,FCG,DikeDataset,c7739012562be8188e394bbefcaaf04358f48a8043511c72d4baba664241fead,343,469,30,2174416
0,FCG,DikeDataset,f93034f9581a2392ac32bcdc7cffdba816cf4686f431d0a8bca55d0680693635,346,364,12,1446032
0,FCG,DikeDataset,88e0b47230be821a1794097aa74dd569c2ae2b3c71ce3e1165deb6e8de0447b0,347,370,11,1479472
0,FCG,DikeDataset,829143bf8437b121fdaa057445c15d0d52a33db4e032a172e62ac5bb07493c23,347,598,28,3075319
0,FCG,DikeDataset,9c4078d401f7ebc70caa2050740e2562e1c7a2c98d3ff17e9fe590685ac647a6,348,598,30,2748276
0,FCG,DikeDataset,3ca96b622f4af8cfdf1d65b9c1c2ee118bc924753ad95d3376b97c6f08153a54,349,567,34,2602139
0,FCG,DikeDataset,45de04fff6b76075a2bf0c2354e4d8951b390cbe72d0e5c53b162228d6489b9a,350,363,14,1457136
0,FCG,DikeDataset,fd791c303195482f3bbbf2becad1f1c29d2a0d61faf95917e1de5fe188844440,350,552,29,2406654
0,FCG,DikeDataset,0945da9d00b2629379df481a2be0d9d420c05a727ec2dcbc16255acfd76a8cb3,351,376,13,1470553
0,FCG,DikeDataset,cae59bdfecb5b2bdfcab22af171281872dbe296b42359b3b8dd58275d619cb12,351,368,12,1453960
0,FCG,DikeDataset,c43cc2ffc9543054c2b6515a8378db1e085c2db4e9a932deb06e2af1febaf4d8,351,362,14,1469647
0,FCG,DikeDataset,6df774a7ed523b867cb9bcc2f56d95db134f8f668c5c7dfc6843665ce2e966b9,352,381,10,1549240
0,FCG,DikeDataset,d4ce45d348c37204792d536142ea19939210303127e8978e8366bfe26709bd07,353,363,15,1457781
0,FCG,DikeDataset,b493bf6d7085eb97d17dd6516345e65277d3a60b848f11aef283dbba759435e1,353,380,10,1544764
0,FCG,DikeDataset,077a5c96cfd8644425f870444b604bfe3aa62587073fd85a4dc75244775b99ab,357,600,27,2754642
0,FCG,DikeDataset,d33281f6c857aba988c049950c07dbbfb034fdc58649dc00869ef1fddbdcb074,358,398,53,1926879
0,FCG,DikeDataset,a71a16c4b2d56acc3f8e2a2c576a0b9f1fc848e02110ba70e82c3708898a3328,358,381,10,1471476
0,FCG,DikeDataset,3ccc132059602cbf7dc3acf61a7f83d443a8379a784cc660575858bdb455e6cc,359,381,10,1477622
0,FCG,DikeDataset,9ff3e2a010bb96dcfbb0093558b6cbcd92604b84766b14b2ff41cf7fc642b048,359,799,9,3728927
0,FCG,DikeDataset,9d50a4f9ce524d40bbd02d6e5d8a24bca6b1005065add4bafc69ba198695506d,359,374,10,1455298
0,FCG,DikeDataset,1629630cf717f6abe87bd15813ff693441ea6ea32785c08eb88fe82c9e05f45f,360,822,9,3911791
0,FCG,DikeDataset,ec1b8cf87bc532f33daf88355d242769607cf57e60e11ea8e28d6377b1ffe191,363,374,15,1476341
0,FCG,DikeDataset,a2c736e2a3b63fe0ddb28654994df83085bb735bfbd70da0aaa5458ed4b854e2,367,397,10,1587162
0,FCG,DikeDataset,62e8db45cb438205641ee57e8b486f0884ad6d4f3e8e5906f38aa157d301f718,367,397,10,1571204
0,FCG,DikeDataset,607dad5ad1575af78d67f6599fb4182cc7a29ec3e09a1c2691ee95511a9139b2,369,643,24,2783795
0,FCG,DikeDataset,2513eb274a9507ee598af02dd9338ec08da908971a19f470d704cc3cc6234daa,369,706,31,3023754
0,FCG,DikeDataset,d1aefefde895480da77a0acf146963b8998e350cb0276b8edc1d4fad80ca6292,370,560,32,2564402
0,FCG,DikeDataset,10ddc91db7463138fee1d01c97d4b540168557dad58e2dfee8cb1393497bde3a,371,388,14,1519796
0,FCG,DikeDataset,ceed0a0e156641c5df0e6fbd10bbeb878223873e8e3940098bd21256e381a3c0,371,396,10,1575366
0,FCG,DikeDataset,69828c857d4824b9f850b1e0597d2c134c91114b7a0774c41dffe33b0eb23721,372,880,11,3939955
0,FCG,DikeDataset,d889aa776b67de0daebe36c6c824812b58053bf28d6fd9eb8c752b004115c847,373,402,10,1585309
0,FCG,DikeDataset,4ec1e44407cc7874b875e2850962e0583a97486b29578cdd4bcc21d7e1d76004,374,404,10,1594402
0,FCG,DikeDataset,9918b2f820a89c49c64edb1fd322ec96d1d60d3e9b31b1cdcc7340250ea05cdb,377,389,13,1542915
0,FCG,DikeDataset,c39f47d2d4525bb4950827f1edb92ccf5067267aa1aaef7137e45482c1436d97,377,323,151,2044485
0,FCG,DikeDataset,17e88c51e6086df7eb89a14584d0e21120442f30764e61080549bd281286f42b,381,393,14,1557863
0,FCG,DikeDataset,0dfd9b9733913d7e1fc1ca19798b9ed57c2d4138ae5fa1ad9c6e12f1dee7062c,381,412,14,1557719
0,FCG,DikeDataset,b01ebabccdd9ba01a12d94191864a364100ea7978ddea792b99f614b7c267ceb,382,403,11,1535568
0,FCG,DikeDataset,24a6678b15c92e069a575dc2c584e2665cb98867b9e6823dff288a47644d1fb5,382,402,10,1642684
0,FCG,DikeDataset,d752be52e51756f597a1e346255bf400a31063c70c9c7c724c06b2d620d5212a,383,392,16,1519688
0,FCG,DikeDataset,7637ebd20f2b197995d6876d3cd4b01479614f5c0859bf8466b1ec956c6b1993,385,398,13,1522264
0,FCG,DikeDataset,667fba10a1775750b3b63be899f4b097841c71ce531f52366bd47b6b4c474a0f,385,395,15,1536375
0,FCG,DikeDataset,410d442aa93e4a593e651da540c0debd3f60d150671529a461c1c73a7f82473c,388,418,10,1610973
0,FCG,DikeDataset,9c9ab16f3a94bde179d66cb45b1f50af58ec4b849ce103dafea33f5aef4d888c,390,422,10,1563927
0,FCG,DikeDataset,dcb5d275f67264d2a6ba2429d46561fe284d3abf1e12c5f600424e0189cfd5d3,390,406,13,1557390
0,FCG,DikeDataset,59c8343fa81d51d03b88ddc9a881a23ccfe2d7a4ddc29d0f5c68b289fc3b8dfc,391,402,14,1532800
0,FCG,DikeDataset,dfdcbc5a9cc9e9d6b0e4bc4def90758ffb9011b6c926f02b44d66d2b88dda8a1,391,404,13,1537797
0,FCG,DikeDataset,8ae7d639819eec269bfa71ebb97af5aca69ea050b546d3330ed1f17965c2d3eb,391,402,14,1546024
0,FCG,DikeDataset,b155a83cd2a33da9c9b89b8f979c42a3d39edf54e0d2937d3cffc22bd8b4274d,392,404,13,1589950
0,FCG,DikeDataset,0727bb0cfd046e9c9b57c0e23b6fe1664a369cfdd2aaf7efa78a22e5dfb3f4f2,392,403,15,1556084
0,FCG,DikeDataset,7485ff522f4662ae5c91a5248e82370d9f24bb6e548fe279ce9e9e824c6c4d41,395,406,14,1561446
0,FCG,DikeDataset,ab9a7f997da81bd7202c49bf0f40ab06b89fcafda9f91f89a0b186291890e099,400,559,38,2251044
0,FCG,DikeDataset,8b658db99f95a84d2dade78aeccec5be93b25392ffc80f78b457c3523827e7d2,401,455,14,1716424
0,FCG,DikeDataset,c0975115208399a8e9fbec2d9dee70af458b44471c8d8ac1b09c21631f9dbc4a,409,432,12,1918112
0,FCG,DikeDataset,3e71f762320a9af8159d51e374a64ebd4916a92e3de3be8dc1e22d86410982c5,410,443,10,1685723
0,FCG,DikeDataset,b8b13e80b85787367fc3130fa98f7243baec3596ea69b7504feee8aa4db5ce9c,413,679,31,3107149
0,FCG,DikeDataset,7481b61d95c45a5ebb6dfc318a8a62f1524f815fb8fccc8859b373570c049538,413,800,37,3499416
0,FCG,DikeDataset,1d083467cb9fbd7d2b21fcd4f8f9cb0c36718d0a327052313f46a2a83bd715e2,415,518,141,3086094
0,FCG,DikeDataset,79d27b57b5e2128fb96b229198fff3be95816d4495d26d512ec27cfd7406d0b5,421,432,14,1595157
0,FCG,DikeDataset,17e977e2f4d8f9a3de8e01eaa1c82ccca63789cacc135859f665046a4a990dc8,422,435,13,1650521
0,FCG,DikeDataset,40973d2b21fc99adda02a0785133fbf4ec53602d8e26c79503ef357234b6b579,422,690,37,2659102
0,FCG,DikeDataset,e5c6eb60211ec6b21425f7cd63d597109dfd4c867b5645b52d05684be59097fd,426,514,201,2896054
0,FCG,DikeDataset,4ea6fb35bfa0deace0e149557d73a99ee858029e33bbbcaf5cdf5aefb21ffb80,426,439,13,1642827
0,FCG,DikeDataset,6443dd554836f5112eda96b3cb18358aed61b5d8aa56be17456acc42d4458bc6,427,386,108,1869861
0,FCG,DikeDataset,4095c33ca52203420d14bf3402cdbae1f237a221c270fae8b302a0e06664ad6c,431,453,10,1771043
0,FCG,DikeDataset,5fea3241e2e2c3232f3dafa3bf72c9ba0e88df2781f2a742d4369813f99ce952,432,1070,11,4311162
0,FCG,DikeDataset,647b982e39269e0aece005227fe7641fa2e21f54a290aee1b8b5519f05d97bc0,434,491,10,1852152
0,FCG,DikeDataset,cd010d87c17d9b6e2c61d917526d7f27ef9e852a8c2b1d0210b9dc6123e117a4,434,584,63,4286997
0,FCG,DikeDataset,e68d0aff6f9b17d0c48a18f79e0f405f420242ac9c0c4579c8cced7ef699aa46,434,918,28,4472948
0,FCG,DikeDataset,0524d1cc0e49105631e29f5e13f5dd2d1eb580899297b29cf67aa9644da62e20,436,477,9,1730843
0,FCG,DikeDataset,cb548e26ed3c9a1550374e66b497d68f80a2e8129f098d77cabc4c25698c4347,436,446,15,1614755
0,FCG,DikeDataset,c2ad19887db0f553d143e357611e48d6313ca52d745eb0ed8a43391d7b2ed5eb,436,455,13,1653955
0,FCG,DikeDataset,317bad4e1c85573a0ed69433dc4be1055d61adfba88b18fbdd2289d64183fa6c,439,919,22,3866618
0,FCG,DikeDataset,b24b0081430615ffa8993929656fb3efe2450fe6862f6b6a77280d185e6757ad,444,925,14,4178716
0,FCG,DikeDataset,f1510141fe552081af1fb705f04188ede855c237fa989ef65b4e4e2a8ea91ca3,445,832,33,3005229
0,FCG,DikeDataset,20a80b9d290223a304c752287ea4ac7371f928c4455fcb29bf5224f1096f8530,447,505,11,1728265
0,FCG,DikeDataset,59d1674d83fe80a3c9a467f56ae5b1d106678a307c894dc57f8e98d7ed69358f,453,463,17,1623062
0,FCG,DikeDataset,a9447372cc62144ca19196f8f18ffcb35f3907c10b8e4b2f442a026aeab5d05b,455,490,13,1770605
0,FCG,DikeDataset,0fbcedf08d9e262137afba702687b2de15822149e4a282b9249907134e5ef151,466,480,13,1675783
0,FCG,DikeDataset,e42647afd2747ba0c5a5c2440b5a68a9f0139850782690e1f7f2abd01ff573f3,467,531,13,1843614
0,FCG,DikeDataset,ae301ae526ffaa5f1db25268221ace5d9444df50b30171f367f67f64e3fd4fa2,474,491,13,1706999
0,FCG,DikeDataset,0e73886d15f788471581cbf3864703206fd96eb79e4683ffa332463507fdcda4,475,505,13,1879668
0,FCG,DikeDataset,0be00b72a65e558aa92a4f197663f3496b2a3ceaa5f77bafe309727141ad77af,476,484,17,1679723
0,FCG,DikeDataset,42f9e10113f04d60ab45760862f8c371e9d1a3f5f6f3d9457ed5d1f299bc0a38,478,485,18,1687467
0,FCG,DikeDataset,b2ded3ce4b19a18844d4aa90b60dfc1a8d3e9cd7649e7478c524d5c9d035fccc,479,487,18,1691708
0,FCG,DikeDataset,54b700b40965e1ca937bba16365fc3a52a6de8eff1bd8c11a65bd42aa3ace1cc,483,550,10,1962723
0,FCG,DikeDataset,2338514a304a341b2ee7c1de696bf01e9179805da2c4edbdecf040adecfe8ab3,487,374,186,2018346
0,FCG,DikeDataset,8c953a78a471f5ed443a422f015d19ae58ad382a4383825b3c375e861cf25c33,491,522,14,1742620
0,FCG,DikeDataset,4df54b01e012216c2c376c7f4a2bee56c0dfead5bd9324e69d774274151c9a1c,492,500,17,1745682
0,FCG,DikeDataset,8f03c75dbf16f2b3c9ec82f979072ac746499c950c86e56d655ccc1a943282f3,493,505,14,1794404
0,FCG,DikeDataset,755394b623e31d32f900de2f37ba04a0aa9a3c3c57dc34b8f5f4792f18c34196,494,502,18,1712696
0,FCG,DikeDataset,b9c7509ebbeae6d496fbb90d16dca2bcdac8db1288fd7c0ffa4b8ebe2f3eac5f,494,504,17,1714049
0,FCG,DikeDataset,26f2e577524304ed552d8665b44963eae8453a962de1a9cc093a16e84ed2a527,495,503,17,1723963
0,FCG,DikeDataset,9776d6321771a3d00c6e5f1eefaef41103936569963a61b6b321d1ee1ae06263,495,530,13,1949618
0,FCG,DikeDataset,04ffb8d60a17d6405a9408e73e9cabcdaf5e396f7c4784874dc49c353e97315b,496,759,150,3875764
0,FCG,DikeDataset,ab3beb52eefa353ced0055f7027b39262372197864b6d1b5bcc1dc3d14a3a1ce,496,527,13,1830124
0,FCG,DikeDataset,ebbeca9392e0e1e86baf037302fa8560dea7c321e530f4a5a4463cfea66c85a9,500,584,13,2135276
0,FCG,DikeDataset,4a43f1eef4605f99278e609a8d372bc2386fb8f63ba6999e3ff5c3b80142a6f9,500,510,17,1727701
0,FCG,DikeDataset,a6fb3efc0d74e81da25d7bf35fb6112c77419ecbae443b598371bfd5e1c427ed,501,513,16,1752761
0,FCG,DikeDataset,23e307174ac5c0ecf419b1a727ad499e1d939a8d2142d1245b7a61e70242ec6e,502,512,15,1754880
0,FCG,DikeDataset,bd0f479d25efdff29a2fb8724675d98ee2d557a1b5d8b555b2b39108f1a46ce0,503,329,233,1981935
0,FCG,DikeDataset,b8f322652153ca2ef212394bc7e13f10025515a956b902d0e06529aa8cfc9320,506,516,15,1812508
0,FCG,DikeDataset,d32a5abea7c5d5f3e1aa9632d3b49cfa2a81169badcbfb12470c6f2aedb91f09,508,517,17,1830013
0,FCG,DikeDataset,65c24eabb20e0686667eb20ceb2bffd985aa966352630ba549ddd15a1df20ab7,509,519,18,1753090
0,FCG,DikeDataset,d0b55519c39ad283edef2c139fd8b6fb6a61f125883ae83b58d405c859696059,509,521,20,1771303
0,FCG,DikeDataset,5e405415dc1a7d3c56e7e8d8b9b744ac3c2a275ee5f4b09bc09d63d6f7546e28,510,524,18,1786031
0,FCG,DikeDataset,f9ed0155b6015f11ff8036c67adecc85fc6ae1256420cc0564a15f452d124cc9,510,571,10,2010428
0,FCG,DikeDataset,f404c34eb3227c557f4ee70ff44ebd8dad30268ea79c59e4b6af0354452f0c9d,511,533,17,1792950
0,FCG,DikeDataset,1c2fba06cc7e47dceb2a2670f6fcfbec90a24d053b9bb3715698202afdb03b97,512,524,17,1874106
0,FCG,DikeDataset,0d23b6f46e848a65911518e6658488070a7462cd605cfc3737a6bb1ef71cceac,512,524,16,1758434
0,FCG,DikeDataset,9eaf987f2790faff354c8e405d7c09946924056707d1fe81bd3ce5a2c3f0133b,515,602,10,1991019
0,FCG,DikeDataset,1fe78298f8fa9d9da3fab32c57975101ea3ff5dcebeedc2cde5bea6c8df9a7ef,517,533,16,1857681
0,FCG,DikeDataset,bfb60968447fd09d11aa5cf30add3e591bab3d69da10d9ef178eb68db966f157,517,485,152,2388088
0,FCG,DikeDataset,caef603d0522e04fa2cf752388d7174cd9c15fa8377d71cdc624b0db0f850f5e,518,530,17,1766345
0,FCG,DikeDataset,958d50d5468cfa8909c5bef2476f88eb82bd112a6139c631601ff50cd77665b6,518,531,18,1798523
0,FCG,DikeDataset,66031dcf8d27466f6407c1ad670e95947914b02778831f637172244b83eaa296,519,591,11,1880454
0,FCG,DikeDataset,b596ad2fa8cf15a52b4a18838803e30888c578f04c06a9b115c43f2b515963db,520,539,15,1768195
0,FCG,DikeDataset,a500ec91119693013b74f72f3b082eb704417e57b6f26883f488dea2b8f081cb,522,592,12,2037977
0,FCG,DikeDataset,07028b82ed457f66a17b116a6c66593ea5c74b8db4e6d1c1ea7a366a2570b87e,522,537,17,1871931
0,FCG,DikeDataset,d08eceecafdce076fc7f9e1bef061a7a67eb09ca6f97c2f77e2f3da8a0cc998b,522,539,16,1879218
0,FCG,DikeDataset,9292535bb8c3fe6006e25781381caff773cfcf64a0ed1ebf58674d3dd8aceaf1,523,532,17,1764925
0,FCG,DikeDataset,82712982d5c88201bbccd4f788b59ae9e8164aa39d5415df9c609577b5e15a5b,523,533,17,1930455
0,FCG,DikeDataset,6aa04e0e76bfc243beee6d843fddc6689dfdada630dd08ccfc1863db3d8e3540,523,533,17,1763167
0,FCG,DikeDataset,6dbf6b578f0642bb6de9f9f9e2e92939c0580bfd0cd275475dbb57fcb1107b61,523,541,16,1909373
0,FCG,DikeDataset,9e9b20ed84f2bdd7c40fab4d7ff13b2e2c5f1aabf54008a8f0a383aaaeab8d84,525,540,15,1867578
0,FCG,DikeDataset,75b7971116bc93808372209737c5f272cde2b5409722dd7a13c5b780f98743ef,525,536,17,1829863
0,FCG,DikeDataset,513c8fdd0e211a18c25836f041ba0fcfb1dddf472ff91b72b6a15eb049cef184,525,535,15,1762976
0,FCG,DikeDataset,959cf7ad86d1d9a697ff2161ea26f4825ab4d369b4651d3a3ad0e81e8416a2eb,528,538,17,1831280
0,FCG,DikeDataset,33a5b015af1ecd057057eada64b2f8fe3633b467bd43454f5278f76b94cd09ab,529,875,50,3368667
0,FCG,DikeDataset,dad6229600eb17c91ad9ddae5481379a6d06b08147d840e20648f8e36d56844e,529,542,13,1792872
0,FCG,DikeDataset,3006221cb8c23a1d3c9f059445a3c9df96fda1df7bae1b808b76dd453fc8db35,530,545,16,1903119
0,FCG,DikeDataset,08bf892562a748f1582b00283d8f15ec6f9a2f252c7ba95c2b55fbc60abfbd49,531,984,29,3791958
0,FCG,DikeDataset,2df7b0d6ed9d2ad1dba3a9ba6b4d44bc4d7667b25b78b02b81cb0fa5b04fb9dd,531,620,14,2604547
0,FCG,DikeDataset,59cd1d0af53ea03abee50526e77074de7dab2ec4e3bae4293c0bfcd89b1898a9,532,1430,37,6630565
0,FCG,DikeDataset,346fb6819d138bee09beb553c8ea03c46418f963acae909997e365c07e0d6519,533,556,16,9543557
0,FCG,DikeDataset,304f34f5a9d1c1c7a3fd894dd93d8b6616a615600d475923443bca4e7587c9b8,534,567,14,1981199
0,FCG,DikeDataset,255ef9288394de9307866208c65b3a2e1c7b0d30d9fb27c7572439a1bdab677b,535,582,13,2009396
0,FCG,DikeDataset,2843b864289b254a57ede8ccebc41f77ca02f058c401ce6863a2a40a681247ac,535,546,16,1775942
0,FCG,DikeDataset,b563fe6dacdbfd6628da1cffb42d72344ae631ef132345e6756036d2c1adf215,537,551,18,1835503
0,FCG,DikeDataset,3777466cacecedcab6f2e7adc82cfc5f18c0c7f41bea1c68192c4027d53c0d0e,537,558,14,1896487
0,FCG,DikeDataset,3e95000db27b940bd46d62b8117ea9f3bd4ea9ee203fc54d1244deb429e6785f,538,548,17,1811548
0,FCG,DikeDataset,f0ab80e4512ddf123238b164ee2b638efacecd21bb5955a49f7b06ac6f0ea536,539,557,17,1842290
0,FCG,DikeDataset,c719dfc0faba60957d7933fbe8018407fddc0f7827704e289e51ff2de03ae0cd,541,666,10,2349581
0,FCG,DikeDataset,8ac39a906e4abe5d8c59f177c5ab92118f32fe0935c625a15a99df05998c381a,541,555,16,1849363
0,FCG,DikeDataset,5d2e1c132051f3b80a0e39b5d4efe255c1e339614d2861b1e017ff1574610dac,542,559,18,1905430
0,FCG,DikeDataset,303b238312b9a5de8399a0f4037b53f02627646a3cbb99b37f383e903f3cd7f9,542,562,17,2002201
0,FCG,DikeDataset,a14760cc7f131ae6880e38b9893057a182758130d91be3cfbd174d69c4b3cf66,543,562,17,1824273
0,FCG,DikeDataset,c7269592ece77706917a1242e19690f7a9f92f213f4a00540827591e4b2e3abb,544,701,16,2243639
0,FCG,DikeDataset,9d535589dd8c68044fb45c10d2d1b63df28baad16d1d0ad4b187c91a23ee9c87,546,568,14,1881691
0,FCG,DikeDataset,72bc39297e239de515b1384d1df053109eb71567ddc3b94cf7b27ad3a5ad31fe,546,603,15,1998975
0,FCG,DikeDataset,5dd566d349a0718dcc514094de7384c369f66cb593fdcc395d1df0248d59848f,546,1178,36,5341870
0,FCG,DikeDataset,ff9ef3f71807789ab7387c00020b61f7c7ffdcbd7f55d5274bd9d5800b98cad6,546,406,274,2739735
0,FCG,DikeDataset,6778d6756f384d4cb9e93b058f29fc6c5d8623e0b5ed81ab48cf10464cbd2609,547,890,53,3994907
0,FCG,DikeDataset,6e4849e0d92ae82380bf4bb6773a1ff27863038838a021ccade723e2adab5d73,549,373,255,2128730
0,FCG,DikeDataset,e000a2915cdc991900e600a9848c836c6b62241cd7198eeb635344530869d912,550,583,15,1974853
0,FCG,DikeDataset,81c6fb4c2ce61eb6ca4d86f70f2c905a00c814b9fd37fd1ca0ab94a169165a34,552,601,14,2061817
